entry_time,required_state_timestamp,weekday,hour_utc,missing_features,number_missing_features,continuity_segment_id,bars_since_segment_start,segment_start_utc,completed_m15_bars,completed_h1_bars,completed_h3_bars,warmup_shortfall_features,preceding_gap_classification,diagnostic_reason,cause_explained,previous_available_feature_timestamp,next_available_feature_timestamp,previous_complete_vector_timestamp,next_complete_vector_timestamp
2018-03-05T11:37:04+00:00,2018-03-05T11:30:00+00:00,Monday,11,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,143,141.0,2018-03-04T00:00:00+00:00,142.0,35.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-03-05T11:15:00+00:00,2018-03-05T11:45:00+00:00,2018-03-02T22:00:00+00:00,2018-03-06T09:00:00+00:00
2018-03-06T08:28:40+00:00,2018-03-06T08:15:00+00:00,Tuesday,8,"[""h3_atr_change_4""]",1.0,143,224.0,2018-03-04T00:00:00+00:00,225.0,56.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-03-06T08:00:00+00:00,2018-03-06T08:30:00+00:00,2018-03-02T22:00:00+00:00,2018-03-06T09:00:00+00:00
2018-03-12T04:05:20+00:00,2018-03-12T04:00:00+00:00,Monday,4,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,144,111.0,2018-03-11T00:00:00+00:00,112.0,28.0,9.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-03-12T03:45:00+00:00,2018-03-12T04:15:00+00:00,2018-03-09T22:00:00+00:00,2018-03-13T09:00:00+00:00
2018-03-12T14:29:40+00:00,2018-03-12T14:15:00+00:00,Monday,14,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,144,152.0,2018-03-11T00:00:00+00:00,153.0,38.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-03-12T14:00:00+00:00,2018-03-12T14:30:00+00:00,2018-03-09T22:00:00+00:00,2018-03-13T09:00:00+00:00
2018-03-19T07:00:59+00:00,2018-03-19T07:00:00+00:00,Monday,7,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,145,123.0,2018-03-18T00:00:00+00:00,124.0,31.0,10.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-03-19T06:45:00+00:00,2018-03-19T07:15:00+00:00,2018-03-16T21:00:00+00:00,2018-03-20T09:00:00+00:00
2018-03-20T08:04:16+00:00,2018-03-20T08:00:00+00:00,Tuesday,8,"[""h3_atr_change_4""]",1.0,145,223.0,2018-03-18T00:00:00+00:00,224.0,56.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-03-20T07:45:00+00:00,2018-03-20T08:15:00+00:00,2018-03-16T21:00:00+00:00,2018-03-20T09:00:00+00:00
2018-03-26T08:56:25+00:00,2018-03-26T08:45:00+00:00,Monday,8,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,146,130.0,2018-03-25T00:00:00+00:00,131.0,32.0,10.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-03-26T08:30:00+00:00,2018-03-26T09:00:00+00:00,2018-03-23T21:00:00+00:00,2018-03-27T09:00:00+00:00
2018-03-27T04:28:31+00:00,2018-03-27T04:15:00+00:00,Tuesday,4,"[""h3_atr_change_4""]",1.0,146,208.0,2018-03-25T00:00:00+00:00,209.0,52.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-03-27T04:00:00+00:00,2018-03-27T04:30:00+00:00,2018-03-23T21:00:00+00:00,2018-03-27T09:00:00+00:00
2018-03-27T08:33:04+00:00,2018-03-27T08:30:00+00:00,Tuesday,8,"[""h3_atr_change_4""]",1.0,146,225.0,2018-03-25T00:00:00+00:00,226.0,56.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-03-27T08:15:00+00:00,2018-03-27T08:45:00+00:00,2018-03-23T21:00:00+00:00,2018-03-27T09:00:00+00:00
2018-04-02T16:35:29+00:00,2018-04-02T16:30:00+00:00,Monday,16,,,,,,,,,,,SOURCE_BAR_GAP,True,2018-04-02T00:00:00+00:00,2018-04-03T00:15:00+00:00,2018-03-30T21:00:00+00:00,2018-04-05T09:00:00+00:00
2018-04-03T01:24:37+00:00,2018-04-03T01:15:00+00:00,Tuesday,1,"[""er_16"", ""rv_16"", ""atr_change_1"", ""atr_change_8"", ""slope_atr_4"", ""slope_atr_16"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",13.0,148,4.0,2018-04-03T00:00:00+00:00,5.0,1.0,0.0,"[""er_16"", ""rv_16"", ""atr_change_1"", ""atr_change_8"", ""slope_atr_4"", ""slope_atr_16"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2018-04-03T01:00:00+00:00,2018-04-03T01:30:00+00:00,2018-03-30T21:00:00+00:00,2018-04-05T09:00:00+00:00
2018-04-03T13:50:27+00:00,2018-04-03T13:45:00+00:00,Tuesday,13,"[""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",5.0,148,54.0,2018-04-03T00:00:00+00:00,55.0,13.0,4.0,"[""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2018-04-03T13:30:00+00:00,2018-04-03T14:00:00+00:00,2018-03-30T21:00:00+00:00,2018-04-05T09:00:00+00:00
2018-04-03T16:12:27+00:00,2018-04-03T16:00:00+00:00,Tuesday,16,"[""h1_atr_change_4"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",4.0,148,63.0,2018-04-03T00:00:00+00:00,64.0,16.0,5.0,"[""h1_atr_change_4"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2018-04-03T15:45:00+00:00,2018-04-03T16:15:00+00:00,2018-03-30T21:00:00+00:00,2018-04-05T09:00:00+00:00
2018-04-04T20:19:37+00:00,2018-04-04T20:15:00+00:00,Wednesday,20,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,148,176.0,2018-04-03T00:00:00+00:00,177.0,44.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2018-04-04T20:00:00+00:00,2018-04-04T20:30:00+00:00,2018-03-30T21:00:00+00:00,2018-04-05T09:00:00+00:00
2018-04-09T04:03:27+00:00,2018-04-09T04:00:00+00:00,Monday,4,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,149,111.0,2018-04-08T00:00:00+00:00,112.0,28.0,9.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-09T03:45:00+00:00,2018-04-09T04:15:00+00:00,2018-04-06T21:00:00+00:00,2018-04-10T09:00:00+00:00
2018-04-09T10:01:38+00:00,2018-04-09T10:00:00+00:00,Monday,10,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,149,135.0,2018-04-08T00:00:00+00:00,136.0,34.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-09T09:45:00+00:00,2018-04-09T10:15:00+00:00,2018-04-06T21:00:00+00:00,2018-04-10T09:00:00+00:00
2018-04-09T22:26:40+00:00,2018-04-09T22:15:00+00:00,Monday,22,"[""h3_atr_change_4""]",1.0,149,184.0,2018-04-08T00:00:00+00:00,185.0,46.0,15.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-09T22:00:00+00:00,2018-04-09T22:30:00+00:00,2018-04-06T21:00:00+00:00,2018-04-10T09:00:00+00:00
2018-04-10T02:58:35+00:00,2018-04-10T02:45:00+00:00,Tuesday,2,"[""h3_atr_change_4""]",1.0,149,202.0,2018-04-08T00:00:00+00:00,203.0,50.0,16.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-10T02:30:00+00:00,2018-04-10T03:00:00+00:00,2018-04-06T21:00:00+00:00,2018-04-10T09:00:00+00:00
2018-04-10T04:26:29+00:00,2018-04-10T04:15:00+00:00,Tuesday,4,"[""h3_atr_change_4""]",1.0,149,208.0,2018-04-08T00:00:00+00:00,209.0,52.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-10T04:00:00+00:00,2018-04-10T04:30:00+00:00,2018-04-06T21:00:00+00:00,2018-04-10T09:00:00+00:00
2018-04-16T07:07:31+00:00,2018-04-16T07:00:00+00:00,Monday,7,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,150,123.0,2018-04-15T00:00:00+00:00,124.0,31.0,10.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-16T06:45:00+00:00,2018-04-16T07:15:00+00:00,2018-04-13T21:00:00+00:00,2018-04-17T09:00:00+00:00
2018-04-17T01:05:24+00:00,2018-04-17T01:00:00+00:00,Tuesday,1,"[""h3_atr_change_4""]",1.0,150,195.0,2018-04-15T00:00:00+00:00,196.0,49.0,16.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-17T00:45:00+00:00,2018-04-17T01:15:00+00:00,2018-04-13T21:00:00+00:00,2018-04-17T09:00:00+00:00
2018-04-17T05:18:44+00:00,2018-04-17T05:15:00+00:00,Tuesday,5,"[""h3_atr_change_4""]",1.0,150,212.0,2018-04-15T00:00:00+00:00,213.0,53.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-17T05:00:00+00:00,2018-04-17T05:30:00+00:00,2018-04-13T21:00:00+00:00,2018-04-17T09:00:00+00:00
2018-04-20T22:20:35+00:00,2018-04-20T22:15:00+00:00,Friday,22,,,,,,,,,,,SOURCE_BAR_GAP,True,2018-04-20T21:00:00+00:00,2018-04-22T00:15:00+00:00,2018-04-20T21:00:00+00:00,2018-04-24T09:00:00+00:00
2018-04-23T08:33:43+00:00,2018-04-23T08:30:00+00:00,Monday,8,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,151,129.0,2018-04-22T00:00:00+00:00,130.0,32.0,10.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-23T08:15:00+00:00,2018-04-23T08:45:00+00:00,2018-04-20T21:00:00+00:00,2018-04-24T09:00:00+00:00
2018-04-23T10:34:31+00:00,2018-04-23T10:30:00+00:00,Monday,10,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,151,137.0,2018-04-22T00:00:00+00:00,138.0,34.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-23T10:15:00+00:00,2018-04-23T10:45:00+00:00,2018-04-20T21:00:00+00:00,2018-04-24T09:00:00+00:00
2018-04-23T16:50:39+00:00,2018-04-23T16:45:00+00:00,Monday,16,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,151,162.0,2018-04-22T00:00:00+00:00,163.0,40.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-23T16:30:00+00:00,2018-04-23T17:00:00+00:00,2018-04-20T21:00:00+00:00,2018-04-24T09:00:00+00:00
2018-04-24T04:04:18+00:00,2018-04-24T04:00:00+00:00,Tuesday,4,"[""h3_atr_change_4""]",1.0,151,207.0,2018-04-22T00:00:00+00:00,208.0,52.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-24T03:45:00+00:00,2018-04-24T04:15:00+00:00,2018-04-20T21:00:00+00:00,2018-04-24T09:00:00+00:00
2018-04-30T04:05:26+00:00,2018-04-30T04:00:00+00:00,Monday,4,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,152,111.0,2018-04-29T00:00:00+00:00,112.0,28.0,9.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-30T03:45:00+00:00,2018-04-30T04:15:00+00:00,2018-04-27T21:00:00+00:00,2018-05-01T09:00:00+00:00
2018-04-30T10:23:39+00:00,2018-04-30T10:15:00+00:00,Monday,10,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,152,136.0,2018-04-29T00:00:00+00:00,137.0,34.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-30T10:00:00+00:00,2018-04-30T10:30:00+00:00,2018-04-27T21:00:00+00:00,2018-05-01T09:00:00+00:00
2018-04-30T13:31:05+00:00,2018-04-30T13:30:00+00:00,Monday,13,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,152,149.0,2018-04-29T00:00:00+00:00,150.0,37.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-04-30T13:15:00+00:00,2018-04-30T13:45:00+00:00,2018-04-27T21:00:00+00:00,2018-05-01T09:00:00+00:00
2018-05-01T01:00:40+00:00,2018-05-01T01:00:00+00:00,Tuesday,1,"[""h3_atr_change_4""]",1.0,152,195.0,2018-04-29T00:00:00+00:00,196.0,49.0,16.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-05-01T00:45:00+00:00,2018-05-01T01:15:00+00:00,2018-04-27T21:00:00+00:00,2018-05-01T09:00:00+00:00
2018-05-01T04:16:15+00:00,2018-05-01T04:15:00+00:00,Tuesday,4,"[""h3_atr_change_4""]",1.0,152,208.0,2018-04-29T00:00:00+00:00,209.0,52.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-05-01T04:00:00+00:00,2018-05-01T04:30:00+00:00,2018-04-27T21:00:00+00:00,2018-05-01T09:00:00+00:00
2018-05-04T03:42:37+00:00,2018-05-04T03:30:00+00:00,Friday,3,,,,,,,,,,,SOURCE_BAR_GAP,True,2018-05-04T00:00:00+00:00,2018-05-06T00:15:00+00:00,2018-05-04T00:00:00+00:00,2018-05-08T09:00:00+00:00
2018-05-04T09:10:04+00:00,2018-05-04T09:00:00+00:00,Friday,9,,,,,,,,,,,SOURCE_BAR_GAP,True,2018-05-04T00:00:00+00:00,2018-05-06T00:15:00+00:00,2018-05-04T00:00:00+00:00,2018-05-08T09:00:00+00:00
2018-05-04T16:02:42+00:00,2018-05-04T16:00:00+00:00,Friday,16,,,,,,,,,,,SOURCE_BAR_GAP,True,2018-05-04T00:00:00+00:00,2018-05-06T00:15:00+00:00,2018-05-04T00:00:00+00:00,2018-05-08T09:00:00+00:00
2018-05-07T07:02:40+00:00,2018-05-07T07:00:00+00:00,Monday,7,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,153,123.0,2018-05-06T00:00:00+00:00,124.0,31.0,10.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2018-05-07T06:45:00+00:00,2018-05-07T07:15:00+00:00,2018-05-04T00:00:00+00:00,2018-05-08T09:00:00+00:00
2018-05-07T13:59:17+00:00,2018-05-07T13:45:00+00:00,Monday,13,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,153,150.0,2018-05-06T00:00:00+00:00,151.0,37.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2018-05-07T13:30:00+00:00,2018-05-07T14:00:00+00:00,2018-05-04T00:00:00+00:00,2018-05-08T09:00:00+00:00
2018-05-07T22:00:38+00:00,2018-05-07T22:00:00+00:00,Monday,22,"[""h3_atr_change_4""]",1.0,153,183.0,2018-05-06T00:00:00+00:00,184.0,46.0,15.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2018-05-07T21:45:00+00:00,2018-05-07T22:15:00+00:00,2018-05-04T00:00:00+00:00,2018-05-08T09:00:00+00:00
2018-05-14T07:02:38+00:00,2018-05-14T07:00:00+00:00,Monday,7,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,154,123.0,2018-05-13T00:00:00+00:00,124.0,31.0,10.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-05-14T06:45:00+00:00,2018-05-14T07:15:00+00:00,2018-05-11T21:00:00+00:00,2018-05-15T09:00:00+00:00
2018-05-14T17:21:41+00:00,2018-05-14T17:15:00+00:00,Monday,17,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,154,164.0,2018-05-13T00:00:00+00:00,165.0,41.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-05-14T17:00:00+00:00,2018-05-14T17:30:00+00:00,2018-05-11T21:00:00+00:00,2018-05-15T09:00:00+00:00
2018-05-14T20:19:40+00:00,2018-05-14T20:15:00+00:00,Monday,20,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,154,176.0,2018-05-13T00:00:00+00:00,177.0,44.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-05-14T20:00:00+00:00,2018-05-14T20:30:00+00:00,2018-05-11T21:00:00+00:00,2018-05-15T09:00:00+00:00
2018-05-15T07:15:29+00:00,2018-05-15T07:15:00+00:00,Tuesday,7,"[""h3_atr_change_4""]",1.0,154,220.0,2018-05-13T00:00:00+00:00,221.0,55.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-05-15T07:00:00+00:00,2018-05-15T07:30:00+00:00,2018-05-11T21:00:00+00:00,2018-05-15T09:00:00+00:00
2018-05-18T22:34:32+00:00,2018-05-18T22:30:00+00:00,Friday,22,,,,,,,,,,,SOURCE_BAR_GAP,True,2018-05-18T21:00:00+00:00,2018-05-20T00:15:00+00:00,2018-05-18T21:00:00+00:00,2018-05-22T09:00:00+00:00
2018-05-21T19:00:18+00:00,2018-05-21T19:00:00+00:00,Monday,19,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,155,171.0,2018-05-20T00:00:00+00:00,172.0,43.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-05-21T18:45:00+00:00,2018-05-21T19:15:00+00:00,2018-05-18T21:00:00+00:00,2018-05-22T09:00:00+00:00
2018-05-22T04:04:41+00:00,2018-05-22T04:00:00+00:00,Tuesday,4,"[""h3_atr_change_4""]",1.0,155,207.0,2018-05-20T00:00:00+00:00,208.0,52.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-05-22T03:45:00+00:00,2018-05-22T04:15:00+00:00,2018-05-18T21:00:00+00:00,2018-05-22T09:00:00+00:00
2018-05-25T22:40:04+00:00,2018-05-25T22:30:00+00:00,Friday,22,,,,,,,,,,,SOURCE_BAR_GAP,True,2018-05-25T21:00:00+00:00,2018-05-27T00:15:00+00:00,2018-05-25T21:00:00+00:00,2018-05-29T09:00:00+00:00
2018-05-28T10:15:28+00:00,2018-05-28T10:15:00+00:00,Monday,10,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,156,136.0,2018-05-27T00:00:00+00:00,137.0,34.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-05-28T10:00:00+00:00,2018-05-28T10:30:00+00:00,2018-05-25T21:00:00+00:00,2018-05-29T09:00:00+00:00
2018-05-28T15:33:37+00:00,2018-05-28T15:30:00+00:00,Monday,15,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,156,157.0,2018-05-27T00:00:00+00:00,158.0,39.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-05-28T15:15:00+00:00,2018-05-28T15:45:00+00:00,2018-05-25T21:00:00+00:00,2018-05-29T09:00:00+00:00
2018-06-04T17:39:04+00:00,2018-06-04T17:30:00+00:00,Monday,17,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,157,165.0,2018-06-03T00:00:00+00:00,166.0,41.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-06-04T17:15:00+00:00,2018-06-04T17:45:00+00:00,2018-06-01T21:00:00+00:00,2018-06-05T09:00:00+00:00
2018-06-08T22:34:32+00:00,2018-06-08T22:30:00+00:00,Friday,22,,,,,,,,,,,SOURCE_BAR_GAP,True,2018-06-08T21:00:00+00:00,2018-06-10T00:15:00+00:00,2018-06-08T21:00:00+00:00,2018-06-12T09:00:00+00:00
2018-06-11T12:33:39+00:00,2018-06-11T12:30:00+00:00,Monday,12,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,158,145.0,2018-06-10T00:00:00+00:00,146.0,36.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-06-11T12:15:00+00:00,2018-06-11T12:45:00+00:00,2018-06-08T21:00:00+00:00,2018-06-12T09:00:00+00:00
2018-06-11T19:08:59+00:00,2018-06-11T19:00:00+00:00,Monday,19,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,158,171.0,2018-06-10T00:00:00+00:00,172.0,43.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-06-11T18:45:00+00:00,2018-06-11T19:15:00+00:00,2018-06-08T21:00:00+00:00,2018-06-12T09:00:00+00:00
2018-06-18T00:01:00+00:00,2018-06-18T00:00:00+00:00,Monday,0,"[""h1_atr_change_4"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",4.0,159,95.0,2018-06-17T00:00:00+00:00,96.0,24.0,8.0,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,SPECIFIC_FEATURE_INCOMPLETE,False,2018-06-17T23:45:00+00:00,2018-06-18T00:15:00+00:00,2018-06-15T21:00:00+00:00,2018-06-19T09:00:00+00:00
2018-06-18T19:03:29+00:00,2018-06-18T19:00:00+00:00,Monday,19,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,159,171.0,2018-06-17T00:00:00+00:00,172.0,43.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-06-18T18:45:00+00:00,2018-06-18T19:15:00+00:00,2018-06-15T21:00:00+00:00,2018-06-19T09:00:00+00:00
2018-06-19T07:17:40+00:00,2018-06-19T07:15:00+00:00,Tuesday,7,"[""h3_atr_change_4""]",1.0,159,220.0,2018-06-17T00:00:00+00:00,221.0,55.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-06-19T07:00:00+00:00,2018-06-19T07:30:00+00:00,2018-06-15T21:00:00+00:00,2018-06-19T09:00:00+00:00
2018-06-25T05:39:30+00:00,2018-06-25T05:30:00+00:00,Monday,5,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,160,117.0,2018-06-24T00:00:00+00:00,118.0,29.0,9.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-06-25T05:15:00+00:00,2018-06-25T05:45:00+00:00,2018-06-22T21:00:00+00:00,2018-06-26T09:00:00+00:00
2018-06-25T07:01:39+00:00,2018-06-25T07:00:00+00:00,Monday,7,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,160,123.0,2018-06-24T00:00:00+00:00,124.0,31.0,10.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2018-06-25T06:45:00+00:00,2018-06-25T07:15:00+00:00,2018-06-22T21:00:00+00:00,2018-06-26T09:00:00+00:00
2018-06-27T14:33:41+00:00,2018-06-27T14:30:00+00:00,Wednesday,14,,,,,,,,,,,SOURCE_BAR_GAP,True,2018-06-27T00:00:00+00:00,2018-06-28T00:15:00+00:00,2018-06-27T00:00:00+00:00,2018-07-05T09:00:00+00:00
2018-06-27T19:37:13+00:00,2018-06-27T19:30:00+00:00,Wednesday,19,,,,,,,,,,,SOURCE_BAR_GAP,True,2018-06-27T00:00:00+00:00,2018-06-28T00:15:00+00:00,2018-06-27T00:00:00+00:00,2018-07-05T09:00:00+00:00
2018-06-28T02:18:05+00:00,2018-06-28T02:15:00+00:00,Thursday,2,"[""er_16"", ""rv_16"", ""atr_change_1"", ""atr_change_8"", ""slope_atr_4"", ""slope_atr_16"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",13.0,161,8.0,2018-06-28T00:00:00+00:00,9.0,2.0,0.0,"[""er_16"", ""rv_16"", ""atr_change_1"", ""atr_change_8"", ""slope_atr_4"", ""slope_atr_16"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2018-06-28T02:00:00+00:00,2018-06-28T02:30:00+00:00,2018-06-27T00:00:00+00:00,2018-07-05T09:00:00+00:00
