entry_time,entry_price,entry_deal,entry_order,exit_time,exit_price,exit_deal,profit,commission,swap,outcome,required_state_timestamp,state_timestamp,continuity_segment_id,state_at_entry,p_S0,p_S1,p_S2,max_posterior,posterior_entropy,posterior_margin,state_age,bars_since_transition,state_match_status,state_diagnostic_reason,missing_features
2025-06-24 10:09:38+00:00,1.16005,590,1087,2025-06-24 11:16:09+00:00,1.16055,591,0.43,0.0,0.0,WIN,2025-06-24 10:00:00+00:00,2025-06-24 10:00:00+00:00,26.0,S1,1.8222357508629874e-06,0.998229581515837,0.0017685962484114996,0.998229581515837,0.013001533008667096,0.9964609852674254,4.0,3.0,MATCHED,MATCHED,[]
2025-06-24 13:13:58+00:00,1.15911,592,1089,2025-06-24 14:06:08+00:00,1.15962,593,0.44,0.0,0.0,WIN,2025-06-24 13:00:00+00:00,2025-06-24 13:00:00+00:00,26.0,S1,7.241606084271616e-07,0.8582943393530718,0.14170493648632065,0.8582943393530718,0.4080572603361893,0.7165894028667511,16.0,15.0,MATCHED,MATCHED,[]
2025-06-25 07:02:07+00:00,1.16024,594,1096,2025-06-25 07:27:07+00:00,1.16076,595,0.45,0.0,0.0,WIN,2025-06-25 07:00:00+00:00,2025-06-25 07:00:00+00:00,26.0,S2,0.0005042285054139137,9.269810674372178e-08,0.9994956787964809,0.9994956787964809,0.0043340405092094116,0.9989914502910671,2.0,1.0,MATCHED,MATCHED,[]
2025-06-25 12:30:24+00:00,1.15938,596,1098,2025-06-25 13:19:59+00:00,1.15992,597,0.47,0.0,0.0,WIN,2025-06-25 12:30:00+00:00,2025-06-25 12:30:00+00:00,26.0,S2,6.208660188437403e-06,0.010677010597186034,0.9893167807426259,0.9893167807426259,0.05917041196004429,0.9786397701454398,2.0,1.0,MATCHED,MATCHED,[]
2025-06-26 19:06:57+00:00,1.17132,598,1109,2025-06-27 06:59:54+00:00,1.17184,599,0.37,0.0,-0.07,WIN,2025-06-26 19:00:00+00:00,2025-06-26 19:00:00+00:00,26.0,S1,4.431706068190817e-06,0.9974371626069884,0.0025584056869427016,0.9974371626069884,0.017883693232625186,0.9948787569200458,15.0,14.0,MATCHED,MATCHED,[]
2025-06-27 17:50:27+00:00,1.17001,600,1114,2025-06-27 18:01:08+00:00,1.17051,601,0.43,0.0,0.0,WIN,2025-06-27 17:45:00+00:00,2025-06-27 17:45:00+00:00,26.0,S2,1.5429833678187198e-05,1.3650035431488589e-05,0.9999709201308895,0.9999709201308895,0.000352934314042865,0.9999554902972113,5.0,4.0,MATCHED,MATCHED,[]
2025-07-01 05:50:55+00:00,1.17808,602,1126,2025-07-01 05:55:45+00:00,1.1786,603,0.44,0.0,0.0,WIN,2025-07-01 05:45:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-07-01 07:03:00+00:00,1.17687,604,1128,2025-07-01 07:05:13+00:00,1.17744,605,0.48,0.0,0.0,WIN,2025-07-01 07:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-07-01 13:46:11+00:00,1.17935,606,1131,2025-07-01 13:48:52+00:00,1.17985,607,0.42,0.0,0.0,WIN,2025-07-01 13:45:00+00:00,2025-07-01 13:45:00+00:00,27.0,S1,0.0290662101434236,0.7940564705915161,0.17687731926506073,0.7940564705915161,0.5923558148189292,0.6171791513264553,1.0,0.0,MATCHED,MATCHED,[]
2025-07-02 01:50:02+00:00,1.17987,608,1136,2025-07-02 11:34:39+00:00,1.1759,609,-3.38,0.0,0.0,LOSS,2025-07-02 01:45:00+00:00,2025-07-02 01:45:00+00:00,27.0,S1,2.579231394753128e-06,0.999997335435851,8.533275442700152e-08,0.999997335435851,3.724309576309561e-05,0.9999947562044562,25.0,24.0,MATCHED,MATCHED,[]
2025-07-03 12:10:04+00:00,1.17821,610,1145,2025-07-03 12:19:20+00:00,1.17873,611,0.44,0.0,0.0,WIN,2025-07-03 12:00:00+00:00,2025-07-03 12:00:00+00:00,27.0,S2,1.2169079934146992e-05,5.606093486421784e-08,0.9999877748591305,0.9999877748591305,0.0001508738649658588,0.9999756057791963,5.0,4.0,MATCHED,MATCHED,[]
2025-07-04 10:12:29+00:00,1.17753,612,1154,2025-07-04 10:26:39+00:00,1.17806,613,0.45,0.0,0.0,WIN,2025-07-04 10:00:00+00:00,2025-07-04 10:00:00+00:00,27.0,S1,1.3389171002076995e-06,0.8250373751440659,0.17496128593883425,0.8250373751440659,0.4636855931597371,0.6500760892052317,2.0,1.0,MATCHED,MATCHED,[]
2025-07-04 19:08:00+00:00,1.17775,614,1158,2025-07-04 20:11:31+00:00,1.17828,615,0.45,0.0,0.0,WIN,2025-07-04 19:00:00+00:00,2025-07-04 19:00:00+00:00,27.0,S1,7.781979012227897e-06,0.6807208659386049,0.3192713520823833,0.6807208659386049,0.626415336781531,0.36144951385622165,2.0,1.0,MATCHED,MATCHED,[]
2025-07-07 01:00:34+00:00,1.17785,616,1160,2025-07-07 08:08:42+00:00,1.17381,617,-3.44,0.0,0.0,LOSS,2025-07-07 01:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SPECIFIC_FEATURE_INCOMPLETE,"[""h1_atr_change_4"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-07-07 16:23:21+00:00,1.17108,618,1164,2025-07-07 16:23:51+00:00,1.17172,619,0.55,0.0,0.0,WIN,2025-07-07 16:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-07-08 05:07:42+00:00,1.17401,620,1169,2025-07-08 07:00:17+00:00,1.17451,621,0.43,0.0,0.0,WIN,2025-07-08 05:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-07-08 10:00:28+00:00,1.17415,622,1171,2025-07-08 13:25:43+00:00,1.17015,623,-3.42,0.0,0.0,LOSS,2025-07-08 10:00:00+00:00,2025-07-08 10:00:00+00:00,28.0,S2,3.5272322541071007e-06,0.24653006575605935,0.7534664070116867,0.7534664070116867,0.5585376377010205,0.5069363412556274,2.0,1.0,MATCHED,MATCHED,[]
2025-07-09 02:37:19+00:00,1.1716,624,1176,2025-07-09 05:43:28+00:00,1.17212,625,0.44,0.0,0.0,WIN,2025-07-09 02:30:00+00:00,2025-07-09 02:30:00+00:00,28.0,S2,3.109571767920473e-06,0.005108591071037279,0.9948882993571947,0.9948882993571947,0.03209522110435528,0.9897797082861575,1.0,0.0,MATCHED,MATCHED,[]
2025-07-09 11:53:17+00:00,1.17005,626,1179,2025-07-09 12:17:33+00:00,1.17056,627,0.44,0.0,0.0,WIN,2025-07-09 11:45:00+00:00,2025-07-09 11:45:00+00:00,28.0,S2,7.679279500694447e-06,0.033529559865129226,0.9664627608553698,0.9664627608553698,0.14690275853910284,0.9329332009902406,12.0,11.0,MATCHED,MATCHED,[]
2025-07-09 13:26:54+00:00,1.17113,628,1181,2025-07-09 13:32:13+00:00,1.17167,629,0.46,0.0,0.0,WIN,2025-07-09 13:15:00+00:00,2025-07-09 13:15:00+00:00,28.0,S1,7.818309245367548e-06,0.9905474426615101,0.009444739029244963,0.9905474426615101,0.053533858616814665,0.9811027036322651,2.0,1.0,MATCHED,MATCHED,[]
2025-07-10 07:32:49+00:00,1.17315,630,1188,2025-07-10 13:51:38+00:00,1.16915,631,-3.42,0.0,0.0,LOSS,2025-07-10 07:30:00+00:00,2025-07-10 07:30:00+00:00,28.0,S1,3.3197602978316184e-05,0.6311535775524614,0.36881322484456114,0.6311535775524614,0.6586813252667588,0.26234035270790024,1.0,0.0,MATCHED,MATCHED,[]
2025-07-11 00:20:02+00:00,1.16806,632,1192,2025-07-11 01:42:45+00:00,1.16858,633,0.44,0.0,0.0,WIN,2025-07-11 00:15:00+00:00,2025-07-11 00:15:00+00:00,28.0,S0,0.9999946891475863,8.994806851264328e-16,5.310852412518449e-06,0.9999946891475863,6.981516761211804e-05,0.9999893782951738,1.0,0.0,MATCHED,MATCHED,[]
2025-07-11 14:15:07+00:00,1.16822,634,1197,2025-07-11 14:33:41+00:00,1.16873,635,0.44,0.0,0.0,WIN,2025-07-11 14:15:00+00:00,2025-07-11 14:15:00+00:00,28.0,S2,6.459709191869415e-05,0.2240167683427188,0.7759186345653617,0.7759186345653617,0.5326164428604813,0.5519018662226429,2.0,1.0,MATCHED,MATCHED,[]
2025-07-11 20:30:00+00:00,1.16807,636,1200,2025-07-11 20:41:57+00:00,1.16858,637,0.44,0.0,0.0,WIN,2025-07-11 20:30:00+00:00,2025-07-11 20:30:00+00:00,28.0,S2,0.000514417275373924,2.886868882358913e-09,0.9994855798377562,0.9994855798377562,0.004409756960202471,0.9989711625623823,8.0,7.0,MATCHED,MATCHED,[]
2025-07-14 05:36:37+00:00,1.16685,638,1203,2025-07-14 07:11:42+00:00,1.16737,639,0.45,0.0,0.0,WIN,2025-07-14 05:30:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-07-14 13:07:07+00:00,1.16799,640,1206,2025-07-14 14:15:32+00:00,1.16849,641,0.43,0.0,0.0,WIN,2025-07-14 13:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-07-14 19:03:21+00:00,1.16691,642,1209,2025-07-15 00:24:58+00:00,1.16743,643,0.38,0.0,-0.07,WIN,2025-07-14 19:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-07-15 07:03:49+00:00,1.16738,644,1213,2025-07-15 07:20:26+00:00,1.1679,645,0.45,0.0,0.0,WIN,2025-07-15 07:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-07-15 11:37:16+00:00,1.16698,646,1215,2025-07-15 12:30:01+00:00,1.16842,647,1.23,0.0,0.0,WIN,2025-07-15 11:30:00+00:00,2025-07-15 11:30:00+00:00,29.0,S2,1.5097189157366826e-05,3.481577157335988e-05,0.9999500870392701,0.9999500870392701,0.0005749048582832767,0.9999152712676967,2.0,1.0,MATCHED,MATCHED,[]
2025-07-15 13:10:04+00:00,1.16701,648,1217,2025-07-15 14:02:29+00:00,1.16306,649,-3.4,0.0,0.0,LOSS,2025-07-15 13:00:00+00:00,2025-07-15 13:00:00+00:00,29.0,S2,0.08798282984796485,0.3535738089956334,0.5584433611564015,0.5584433611564015,0.9068001396263033,0.20486955216076808,1.0,0.0,MATCHED,MATCHED,[]
2025-07-16 11:56:57+00:00,1.16034,650,1225,2025-07-16 12:30:06+00:00,1.16088,651,0.47,0.0,0.0,WIN,2025-07-16 11:45:00+00:00,2025-07-16 11:45:00+00:00,29.0,S2,9.674281145673591e-06,0.0013313004847757095,0.9986590252340782,0.9986590252340782,0.010267112857716375,0.9973277247493025,8.0,7.0,MATCHED,MATCHED,[]
2025-07-16 13:21:52+00:00,1.15812,652,1227,2025-07-16 13:23:48+00:00,1.15862,653,0.43,0.0,0.0,WIN,2025-07-16 13:15:00+00:00,2025-07-16 13:15:00+00:00,29.0,S2,0.0002575301123493575,1.4760931542800757e-12,0.9997424698861745,0.9997424698861745,0.0023858221301843257,0.9994849397738252,2.0,1.0,MATCHED,MATCHED,[]
2025-07-16 19:02:40+00:00,1.16276,654,1230,2025-07-16 19:45:55+00:00,1.16327,655,0.44,0.0,0.0,WIN,2025-07-16 19:00:00+00:00,2025-07-16 19:00:00+00:00,29.0,S0,0.9999999998959446,1.0405512917452962e-10,8.830596500730579e-16,0.9999999998959446,2.4959076732636246e-09,0.9999999997918895,17.0,16.0,MATCHED,MATCHED,[]
2025-07-17 00:35:32+00:00,1.16212,656,1232,2025-07-17 01:55:25+00:00,1.16265,657,0.46,0.0,0.0,WIN,2025-07-17 00:30:00+00:00,2025-07-17 00:30:00+00:00,29.0,S2,0.0005626154759237775,1.038624641285475e-06,0.9994363458994353,0.9994363458994353,0.004787808294572782,0.9988737304235116,2.0,1.0,MATCHED,MATCHED,[]
2025-07-17 06:00:33+00:00,1.16136,658,1234,2025-07-17 06:36:05+00:00,1.15736,659,-3.46,0.0,0.0,LOSS,2025-07-17 06:00:00+00:00,2025-07-17 06:00:00+00:00,29.0,S2,2.0250679979023982e-05,0.00010778546052460987,0.9998719638594968,0.9998719638594968,0.0013315433901066763,0.9997641783989722,1.0,0.0,MATCHED,MATCHED,[]
2025-07-17 11:45:44+00:00,1.15759,660,1237,2025-07-17 12:12:02+00:00,1.1581,661,0.44,0.0,0.0,WIN,2025-07-17 11:45:00+00:00,2025-07-17 11:45:00+00:00,29.0,S2,3.535548656178626e-05,7.96738965278361e-10,0.9999646437166995,0.9999646437166995,0.00039776810182426235,0.9999292882301377,20.0,19.0,MATCHED,MATCHED,[]
2025-07-17 13:51:37+00:00,1.15835,662,1239,2025-07-17 13:57:32+00:00,1.15886,663,0.44,0.0,0.0,WIN,2025-07-17 13:45:00+00:00,2025-07-17 13:45:00+00:00,29.0,S2,0.000156988526293921,0.20229502989464737,0.7975479815790583,0.7975479815790583,0.5050642042107674,0.595252951684411,2.0,1.0,MATCHED,MATCHED,[]
2025-07-18 04:01:23+00:00,1.16226,664,1245,2025-07-18 07:05:05+00:00,1.1628,665,0.46,0.0,0.0,WIN,2025-07-18 04:00:00+00:00,2025-07-18 04:00:00+00:00,29.0,S1,2.0796297288577025e-05,0.9998909889043744,8.821479833679029e-05,0.9998909889043744,0.0011567545896126689,0.9998027741060377,21.0,20.0,MATCHED,MATCHED,[]
2025-07-18 16:23:48+00:00,1.16328,666,1249,2025-07-18 16:33:29+00:00,1.16379,667,0.44,0.0,0.0,WIN,2025-07-18 16:15:00+00:00,2025-07-18 16:15:00+00:00,29.0,S2,0.00039384139729065873,0.0279156150272062,0.9716905435755016,0.9716905435755016,0.13089040861351062,0.9437749285482954,1.0,0.0,MATCHED,MATCHED,[]
2025-07-21 10:11:45+00:00,1.1638,668,1255,2025-07-21 10:50:13+00:00,1.16431,669,0.44,0.0,0.0,WIN,2025-07-21 10:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-07-22 00:10:52+00:00,1.16861,670,1260,2025-07-22 00:42:31+00:00,1.16915,671,0.46,0.0,0.0,WIN,2025-07-22 00:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-07-22 01:05:34+00:00,1.16869,672,1262,2025-07-22 02:10:24+00:00,1.16921,673,0.44,0.0,0.0,WIN,2025-07-22 01:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-07-22 05:22:55+00:00,1.16855,674,1264,2025-07-22 06:17:03+00:00,1.16907,675,0.44,0.0,0.0,WIN,2025-07-22 05:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-07-22 07:17:37+00:00,1.16838,676,1266,2025-07-22 07:28:43+00:00,1.16889,677,0.44,0.0,0.0,WIN,2025-07-22 07:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-07-22 19:00:01+00:00,1.17474,678,1271,2025-07-22 19:58:12+00:00,1.17524,679,0.43,0.0,0.0,WIN,2025-07-22 19:00:00+00:00,2025-07-22 19:00:00+00:00,30.0,S1,9.381562075639366e-05,0.9999061843792428,1.2759871339197053e-18,0.9999061843792428,0.0009638740970152678,0.9998123687584864,16.0,15.0,MATCHED,MATCHED,[]
2025-07-22 22:32:35+00:00,1.17469,680,1273,2025-07-22 23:13:24+00:00,1.17519,681,0.43,0.0,0.0,WIN,2025-07-22 22:30:00+00:00,2025-07-22 22:30:00+00:00,30.0,S1,8.986001869058146e-07,0.9999984591048877,6.4229492614736e-07,0.9999984591048877,2.3209571236986886e-05,0.9999975605047008,30.0,29.0,MATCHED,MATCHED,[]
2025-07-23 01:03:25+00:00,1.17454,682,1275,2025-07-23 07:20:07+00:00,1.17508,683,0.46,0.0,0.0,WIN,2025-07-23 01:00:00+00:00,2025-07-23 01:00:00+00:00,30.0,S1,0.00024924008783420906,0.9968856289700989,0.0028651309420657444,0.9968856289700989,0.021953231047181818,0.9940204980280332,1.0,0.0,MATCHED,MATCHED,[]
2025-07-23 10:11:37+00:00,1.17293,684,1277,2025-07-23 10:29:12+00:00,1.17344,685,0.43,0.0,0.0,WIN,2025-07-23 10:00:00+00:00,2025-07-23 10:00:00+00:00,30.0,S2,1.1558819849638749e-06,0.21578178356337543,0.7842170605546388,0.7842170605546388,0.5215336974256938,0.5684352769912634,5.0,4.0,MATCHED,MATCHED,[]
2025-07-23 13:35:34+00:00,1.17144,686,1279,2025-07-23 13:52:06+00:00,1.17194,687,0.43,0.0,0.0,WIN,2025-07-23 13:30:00+00:00,2025-07-23 13:30:00+00:00,30.0,S2,1.4111036385986793e-06,0.0017750936479072762,0.9982234952484533,0.9982234952484533,0.013037204384918875,0.996448401600546,12.0,11.0,MATCHED,MATCHED,[]
2025-07-24 00:32:42+00:00,1.17657,688,1283,2025-07-24 01:02:21+00:00,1.17709,689,0.44,0.0,0.0,WIN,2025-07-24 00:30:00+00:00,2025-07-24 00:30:00+00:00,30.0,S1,2.4907409529326523e-06,0.9988862384126449,0.0011112708464023657,0.9988862384126449,0.008704422220917765,0.9977749675662425,34.0,33.0,MATCHED,MATCHED,[]
2025-07-24 06:58:16+00:00,1.17585,690,1285,2025-07-24 07:09:45+00:00,1.17636,691,0.43,0.0,0.0,WIN,2025-07-24 06:45:00+00:00,2025-07-24 06:45:00+00:00,30.0,S2,1.0902497183848223e-05,2.3177044248720533e-06,0.9999867797983908,0.9999867797983908,0.00016786976252223146,0.999975877301207,4.0,3.0,MATCHED,MATCHED,[]
2025-07-24 10:18:14+00:00,1.17472,692,1287,2025-07-24 11:49:36+00:00,1.17526,693,0.46,0.0,0.0,WIN,2025-07-24 10:15:00+00:00,2025-07-24 10:15:00+00:00,30.0,S2,2.3143386713236252e-06,6.969386871456957e-12,0.9999976856543598,0.9999976856543598,3.234627528379257e-05,0.9999953713156884,18.0,17.0,MATCHED,MATCHED,[]
2025-07-24 19:09:34+00:00,1.17636,694,1291,2025-07-24 19:25:05+00:00,1.17687,695,0.43,0.0,0.0,WIN,2025-07-24 19:00:00+00:00,2025-07-24 19:00:00+00:00,30.0,S2,4.8672787090365416e-06,0.4189366697466867,0.5810584629746043,0.5810584629746043,0.6800082303191775,0.1621217932279176,1.0,0.0,MATCHED,MATCHED,[]
2025-07-25 02:40:25+00:00,1.17391,696,1294,2025-07-25 03:45:08+00:00,1.17441,697,0.43,0.0,0.0,WIN,2025-07-25 02:30:00+00:00,2025-07-25 02:30:00+00:00,30.0,S2,4.845862022857895e-06,9.28533028523791e-05,0.9999023008351251,0.9999023008351251,0.0010190906072055964,0.9998094475322727,6.0,5.0,MATCHED,MATCHED,[]
2025-07-25 09:07:28+00:00,1.1737,698,1297,2025-07-25 18:49:00+00:00,1.1742,699,0.43,0.0,0.0,WIN,2025-07-25 09:00:00+00:00,2025-07-25 09:00:00+00:00,30.0,S2,7.486340141756585e-06,0.3414699509083572,0.6585225627515003,0.6585225627515003,0.6420983925781694,0.31705261184314315,1.0,0.0,MATCHED,MATCHED,[]
2025-07-28 01:33:27+00:00,1.17578,700,1300,2025-07-28 06:25:13+00:00,1.17177,701,-3.42,0.0,0.0,LOSS,2025-07-28 01:30:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SPECIFIC_FEATURE_INCOMPLETE,"[""h1_atr_change_4"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-07-28 07:50:26+00:00,1.16859,702,1302,2025-07-28 11:33:01+00:00,1.16459,703,-3.43,0.0,0.0,LOSS,2025-07-28 07:45:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-07-28 13:17:22+00:00,1.16483,704,1304,2025-07-28 15:57:30+00:00,1.16082,705,-3.45,0.0,0.0,LOSS,2025-07-28 13:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-07-29 04:11:37+00:00,1.15809,706,1310,2025-07-29 04:55:48+00:00,1.1586,707,0.44,0.0,0.0,WIN,2025-07-29 04:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-07-30 04:03:20+00:00,1.15557,708,1319,2025-07-30 07:06:02+00:00,1.15614,709,0.49,0.0,0.0,WIN,2025-07-30 04:00:00+00:00,2025-07-30 04:00:00+00:00,31.0,S1,1.6835723791348454e-05,0.9792079828065502,0.020775181469658174,0.9792079828065502,0.10124238187851937,0.958432801336892,17.0,16.0,MATCHED,MATCHED,[]
2025-07-30 10:21:52+00:00,1.15468,710,1321,2025-07-30 12:30:22+00:00,1.15063,711,-3.52,0.0,0.0,LOSS,2025-07-30 10:15:00+00:00,2025-07-30 10:15:00+00:00,31.0,S2,2.569145304572309e-06,0.07657002288544291,0.9234274079692526,0.9234274079692526,0.27034662211856125,0.8468573850838097,5.0,4.0,MATCHED,MATCHED,[]
2025-07-30 18:41:27+00:00,1.14644,712,1324,2025-07-30 18:41:56+00:00,1.14697,713,0.46,0.0,0.0,WIN,2025-07-30 18:30:00+00:00,2025-07-30 18:30:00+00:00,31.0,S2,1.6342894878436737e-05,2.10335764449273e-05,0.9999626235286767,0.9999626235286767,0.00044402133908140776,0.9999415899522318,1.0,0.0,MATCHED,MATCHED,[]
2025-07-31 13:03:21+00:00,1.14239,714,1332,2025-07-31 14:30:23+00:00,1.14293,715,0.47,0.0,0.0,WIN,2025-07-31 13:00:00+00:00,2025-07-31 13:00:00+00:00,31.0,S2,5.661284599849911e-06,0.0017547338936038943,0.9982396048217954,0.9982396048217954,0.012961798854640804,0.9964848709281915,2.0,1.0,MATCHED,MATCHED,[]
2025-07-31 16:00:18+00:00,1.14275,716,1334,2025-07-31 16:00:30+00:00,1.14326,717,0.45,0.0,0.0,WIN,2025-07-31 16:00:00+00:00,2025-07-31 16:00:00+00:00,31.0,S2,4.095736477693118e-05,0.16930999872691282,0.8306490439083106,0.8306490439083106,0.4552375894843781,0.6613390451813979,1.0,0.0,MATCHED,MATCHED,[]
2025-07-31 19:53:16+00:00,1.14231,718,1336,2025-08-01 00:43:43+00:00,1.14282,719,0.38,0.0,-0.07,WIN,2025-07-31 19:45:00+00:00,2025-07-31 19:45:00+00:00,31.0,S1,5.904751270803004e-07,0.5302414335606102,0.4697579759642629,0.5302414335606102,0.6913255882722835,0.06048345759634727,1.0,0.0,MATCHED,MATCHED,[]
2025-08-01 01:47:00+00:00,1.14075,720,1338,2025-08-01 02:03:24+00:00,1.14129,721,0.47,0.0,0.0,WIN,2025-08-01 01:45:00+00:00,2025-08-01 01:45:00+00:00,31.0,S2,0.00013519442187387692,1.6915448735899025e-05,0.99984789012939,0.99984789012939,0.001542372740660381,0.9997126957075161,1.0,0.0,MATCHED,MATCHED,[]
2025-08-01 08:49:29+00:00,1.14071,722,1341,2025-08-01 09:08:03+00:00,1.14123,723,0.46,0.0,0.0,WIN,2025-08-01 08:45:00+00:00,2025-08-01 08:45:00+00:00,31.0,S2,2.0013772325259532e-05,0.0040776446053137115,0.9959023416223604,0.9959023416223604,0.026741944250436026,0.9918246970170467,5.0,4.0,MATCHED,MATCHED,[]
2025-08-01 17:01:29+00:00,1.15362,724,1345,2025-08-01 18:33:06+00:00,1.15413,725,0.44,0.0,0.0,WIN,2025-08-01 17:00:00+00:00,2025-08-01 17:00:00+00:00,31.0,S1,0.0005064147198318526,0.9994935852801518,1.630880543577178e-14,0.9994935852801518,0.0043490396666877465,0.9989871705603199,1.0,0.0,MATCHED,MATCHED,[]
2025-08-04 07:05:34+00:00,1.15642,726,1350,2025-08-04 07:11:15+00:00,1.15694,727,0.45,0.0,0.0,WIN,2025-08-04 07:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-08-04 10:22:10+00:00,1.15566,728,1352,2025-08-04 10:32:09+00:00,1.15616,729,0.43,0.0,0.0,WIN,2025-08-04 10:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-08-04 16:20:25+00:00,1.15582,730,1355,2025-08-04 16:26:41+00:00,1.15634,731,0.45,0.0,0.0,WIN,2025-08-04 16:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-08-04 19:55:41+00:00,1.15635,732,1357,2025-08-04 19:59:56+00:00,1.15685,733,0.43,0.0,0.0,WIN,2025-08-04 19:45:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-08-05 01:10:39+00:00,1.1563,734,1360,2025-08-05 01:42:05+00:00,1.15685,735,0.48,0.0,0.0,WIN,2025-08-05 01:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-08-05 07:47:36+00:00,1.15467,736,1363,2025-08-05 13:29:12+00:00,1.15519,737,0.45,0.0,0.0,WIN,2025-08-05 07:45:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-08-05 19:06:33+00:00,1.15677,738,1366,2025-08-05 19:46:31+00:00,1.15728,739,0.44,0.0,0.0,WIN,2025-08-05 19:00:00+00:00,2025-08-05 19:00:00+00:00,32.0,S1,1.1621240410689756e-05,0.9999787119368249,9.666822764925043e-06,0.9999787119368249,0.00026495720100272696,0.9999670906964142,18.0,17.0,MATCHED,MATCHED,[]
2025-08-05 22:30:36+00:00,1.15731,740,1368,2025-08-05 23:44:47+00:00,1.15781,741,0.43,0.0,0.0,WIN,2025-08-05 22:30:00+00:00,2025-08-05 22:30:00+00:00,32.0,S1,2.309075356677455e-06,0.8242051064599317,0.17579258446471208,0.8242051064599317,0.46498507763410246,0.6484125219952197,2.0,1.0,MATCHED,MATCHED,[]
